"40022","1","水の祝福素材　上級","4","2","0","0","100","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40031","1","風の祝福素材　中級","4","3","0","0","100","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40032","1","風の祝福素材　上級","4","3","0","0","100","10010","1203","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40051","1","ゴールドラッシュ　中級","4","123","0","0","100","10010","1401","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40052","1","ゴールドラッシュ　上級","5","123","0","0","100","10010","1401","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40061","1","火の御影石　中級","4","1","0","0","100","10010","1402","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40062","1","火の御影石　上級","4","1","0","0","100","10010","1402","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40071","1","水の御影石　中級","4","1","0","0","100","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40072","1","水の御影石　上級","4","1","0","0","100","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40081","1","風の御影石　中級","4","1","0","0","100","10010","1404","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"40082","1","風の御影石　上級","4","1","0","0","100","10010","1404","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50001","1","中級","5","2","0","20","12000","50001001","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50001","2","上級","5","2","0","30","27000","50001002","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50001","3","超上級","5","2","0","40","48000","50001003","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50002","1","中級","5","3","0","20","12000","50002001","1304","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50002","2","上級","5","3","0","40","48000","50002002","1304","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50002","3","超上級","5","3","0","50","75000","50002003","1304","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50004","1","中級","5","1","0","20","12000","10010","1405","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50004","2","上級","5","1","0","40","48000","10010","1405","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50005","1","中級","4","2","0","20","12000","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50005","2","上級","4","2","0","40","48000","10010","1403","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50006","1","中級","4","123","0","20","12000","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"50006","2","上級","4","123","0","40","48000","10010","1202","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"60003","1","上級Ex","3","1","0","35","36750","60003001","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"60003","2","超上級Ex","3","1","0","40","48000","60003002","1305","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70001","1","中級","5","123","0","20","12000","10001","1301","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70001","2","上級","5","123","0","40","48000","10001","1301","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70002","1","中級","5","1","0","20","12000","10001","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70002","2","上級","5","1","0","40","48000","10001","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70003","1","中級","5","2","0","20","12000","10001","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70003","2","上級","5","2","0","40","48000","10001","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70004","1","中級","5","2","0","20","12000","10001","1304","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70004","2","上級","5","2","0","40","48000","10001","1304","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70005","1","中級","5","1","0","20","12000","10001","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70005","2","上級","5","1","0","40","48000","10001","1302","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70006","1","中級","5","2","0","20","12000","10001","1303","1","0","0","2016-06-01 00:00:00","3000-06-01 00:00:00"
"70006","2","上級","5","2","0","40","48000","10001","1303","1","0","0","2016-07-17 00:00:00","3000-06-01 00:00:00"
"70007","1","中級","5","3","0","20","12000","10001","1304","1","0","0","2016-07-17 00:00:00","3000-06-01 00:00:00"
"70007","2","上級","5","3","0","40","48000","10001","1304","1","0","0","2016-07-17 00:00:00","3000-06-01 00:00:00"
"70008","1","中級","5","12","0","20","12000","10001","1101","1","0","0","2016-07-22 00:00:00","3000-06-01 00:00:00"
"70008","2","上級","5","12","0","40","48000","10001","1101","1","0","0","2016-07-22 00:00:00","3000-06-01 00:00:00"
"70009","1","中級","5","23","0","20","12000","10001","1101","1","0","0","2016-07-22 00:00:00","3000-06-01 00:00:00"
"70009","2","上級","5","23","0","40","48000","10001","1101","1","0","0","2016-07-22 00:00:00","3000-06-01 00:00:00"
"80001","1","超上級","5","123","0","50","75000","10001","1501","1","0","0","2016-07-17 00:00:00","3000-06-01 00:00:00"
